row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Plant renovation and fixed asset repair,Plant renovation and fixed asset repair,Plant renovation and fixed asset repair,"8,068,268,865","12,339,098,675",,
Prepaid land rental,Prepaid land rental,Prepaid land rental,"6,915,901,109","7,161,883,781",,
Insurance,Insurance,Insurance,"5,165,416,689","6,395,404,826",,
Tools and supplies and office equipment,Tools and supplies and office equipment,Tools and supplies and office equipment,"1,217,950,391","2,020,859,763",,
Others,Others,Others,"2,958,177,464","1,942,040,197",,
,,,"24,325,714,518","29,859,287,242",,
