row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.253.570.666,1.263.369.664,1253570666.0,1263369664.0
Lỗ thanh lý đầu tư,Lỗ thanh lý đầu tư,Lỗ thanh lý đầu tư,-,597.592.450,,597592450.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,189.644.953,94.509.128,189644953.0,94509128.0
Chi phí lãi HĐHTKD,Chi phí lãi HĐHTKD,Chi phí lãi HĐHTKD,16.172.109,-,16172109.0,
Hoàn nhập các chi phí tài chính khác,Hoàn nhập các chi phí tài chính khác,Hoàn nhập các chi phí tài chính khác,(155.818.739),-,-155818739.0,
Khác,Khác,Khác,14.592.494,8.462.909,14592494.0,8462909.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.318.161.483,1.963.934.151,1318161483.0,1963934151.0
