row_label_raw,row_label_full,Tên,Chức vụ,Thu nhập (*),Thu nhập (*)_1,numeric__Chức vụ,numeric__Thu nhập (*),numeric__Thu nhập (*)_1
Tên,Tên,Tên,Chức vụ,Năm nay,Năm trước,,,
Ông Đoàn Nguyên Đức,Tên > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,2.482.728,2.478.528,,2482728.0,2478528.0
Ông Võ Trường Sơn,Tên > Ông Võ Trường Sơn,Ông Võ Trường Sơn,Tổng Giám đốc,2.077.893,2.071.428,,2077893.0,2071428.0
Bà Hồ Thị Kim Chi,Tên > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó Tổng Giám đốc,1.326.582,1.295.777,,1326582.0,1295777.0
Ông Nguyễn Văn Minh,Tên > Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Phó Tổng Giám đốc,1.308.936,1.367.756,,1308936.0,1367756.0
Các cá nhân khác,Tên > Các cá nhân khác,Các cá nhân khác,,1.304.400,1.358.400,,1304400.0,1358400.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,8.500.539,8.571.889,,8500539.0,8571889.0
