row_label_raw,row_label_full,col_0,Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất_1,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bàng cân đối kế toán hợp nhất,numeric__Bàng cân đối kế toán hợp nhất_1,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,85.724.272,74.528.409,11.195.863,(24.070.711),85724272.0,74528409.0,11195863.0,-24070711.0
Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,85.724.272,74.528.409,11.195.863,(24.070.711),85724272.0,74528409.0,11195863.0,-24070711.0
Thuế TNDN hoãn lại phải trảChênh lệch giá trị hợp lý của tài tải sản mua trong hợp nhất kinh doanh,Thuế TNDN hoãn lại phải trảChênh lệch giá trị hợp lý của tài tải sản mua trong hợp nhất kinh doanh,Thuế TNDN hoãn lại phải trảChênh lệch giá trị hợp lý của tài tải sản mua trong hợp nhất kinh doanh,583.360.502,-,-,-,583360502.0,,,
Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,141.070.733,110.260.843,30.809.890,72.726.939,141070733.0,110260843.0,30809890.0,72726939.0
Chi phí lãi vay vốn hóa ở khía cạnh hợp nhất,Chi phí lãi vay vốn hóa ở khía cạnh hợp nhất,Chi phí lãi vay vốn hóa ở khía cạnh hợp nhất,120.036.134,111.211.562,8.824.572,(92.504.218),120036134.0,111211562.0,8824572.0,-92504218.0
Thu nhập tử thanh lý khoản đầu tư,Thu nhập tử thanh lý khoản đầu tư,Thu nhập tử thanh lý khoản đầu tư,-,-,-,(103.208.182),,,,-103208182.0
Thu nhập tử thanh lý khoản đầu tư,Thu nhập tử thanh lý khoản đầu tư,Thu nhập tử thanh lý khoản đầu tư,844.467.369,221.472.405,39.634.462,(122.985.461),844467369.0,221472405.0,39634462.0,-122985461.0
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,28.438.599,(98.914.750),,,28438599.0,-98914750.0
