row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,3.440.989,2.253.490,3440989.0,2253490.0
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,28.438.599,(98.914.750),28438599.0,-98914750.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,31.879.588,(96.661.260),31879588.0,-96661260.0
