row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Bà Đỗ Trần Thủy Trang,Bà Đỗ Trần Thủy Trang,Bà Đỗ Trần Thủy Trang,Trường ban,,,
Ông Lê Hồng Phong,Ông Lê Hồng Phong,Ông Lê Hồng Phong,Thành viên,bỗ nhiệm ngày 26 tháng 6 năm 2020,,
Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Thành viên,bỗ nhiệm ngày 26 tháng 6 năm 2020,,
Bà Nguyễn Thị Huyền,Bà Nguyễn Thị Huyền,Bà Nguyễn Thị Huyền,Thành viên,miễn nhiệm ngày 26 tháng 6 năm 2020,,
Ông Nguyễn Tấn Anh,Ông Nguyễn Tấn Anh,Ông Nguyễn Tấn Anh,Thành viên,miễn nhiệm ngày 26 tháng 6 năm 2020,,
