row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngân VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngân VNDNăm trước
Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công ty Cổ phần Lê Me,Công tyliên quan,HĐHTKDCho vayLãi cho vay,440.000.000371.578.296295.408.780,-3.018.362.659258.230.035,,,4.400000003715783e+26,-3.0183626592582303e+18
Công ty Cổ phầnChăn nuôi Gia Lai,Công ty Cổ phầnChăn nuôi Gia Lai,Công ty Cổ phầnChăn nuôi Gia Lai,Công ty con(từ ngày 10tháng 9 năm2020),Lãi cho vayMua hàng hóavà dịch vụCho vay vàmượnBán hàng hóavà cung cấpdịch vụCấn trừ công nợ,236.687.093110.260.319100.993.68485.720.587-,439.112.67210.110.7661.018.678.32123.237.7694.280.831,,,,4.391126721011077e+41
Công ty Cổ phần GỗHoàng Anh Gia Lai,Công ty Cổ phần GỗHoàng Anh Gia Lai,Công ty Cổ phần GỗHoàng Anh Gia Lai,Công tyliên quan,Mua hàng hóavà dịch vụLãi cho vayBán hàng hóavà cung cấpdịch vụCho vay,22.295.90322.292.6691.078.511-,-22.231.760-102.909.929,,,,
Ông Đoàn Nguyên Đức,Công ty Cổ phần GỗHoàng Anh Gia Lai > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịchHĐQT,Cho mượnChi phí lãiHĐHTKDMượn tiền,7.005.6076.511.106-,-1.157.156.964,,,,-1157156964.0
Bà Võ Thị Mỹ Hạnh,Công ty Cổ phần GỗHoàng Anh Gia Lai > Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viênHĐQT,Chi phí lãiHĐHTKDMua tài sản,5.538.779562.255,-,,,5538779562255.0,
Bà Hồ Thị Kim Chi,Công ty Cổ phần GỗHoàng Anh Gia Lai > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó TổngGiám đốc,Cho vayChi phí lãiHĐHTKD,5.182.2414.122.224,-,,,51822414122224.0,
Công ty Cổ phần GỗHoàng Anh Gia Lai - CNNhà Máy Nhựa HoàngAnh Gia Lai,Công ty Cổ phần GỗHoàng Anh Gia Lai > Công ty Cổ phần GỗHoàng Anh Gia Lai - CNNhà Máy Nhựa HoàngAnh Gia Lai,Công ty Cổ phần GỗHoàng Anh Gia Lai - CNNhà Máy Nhựa HoàngAnh Gia Lai,Công tyliên quan,Bán hàng hóavà cung cấpdịch vụCho vayMua hàng hóavà dịch vụ,4.682.9483.000.0002.403.208,-,,,4.6829483000000243e+20,
Công ty Cổ phầnĐầu tư Bất động sảnAn Phú,Công ty Cổ phần GỗHoàng Anh Gia Lai > Công ty Cổ phầnĐầu tư Bất động sảnAn Phú,Công ty Cổ phầnĐầu tư Bất động sảnAn Phú,Công tyliên quan,Mua hàng hóavà dịch vụ,404.387,-,,,404387.0,
Công ty TNHH Tư vấnĐầu tư Xây dựngThanh Bình,Công ty Cổ phần GỗHoàng Anh Gia Lai > Công ty TNHH Tư vấnĐầu tư Xây dựngThanh Bình,Công ty TNHH Tư vấnĐầu tư Xây dựngThanh Bình,Công tyliên quan,Lãi cho vay,-,12.846.896,,,,12846896.0
