row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi từ thanh lý các khoản đầu tư (TM số 4.10),Lãi từ thanh lý các khoản đầu tư (TM số 4.10),Lãi từ thanh lý các khoản đầu tư (TM số 4.10),660.318.317,1.325.083.129,660318317.0,1325083129.0
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,567.798.415,779.225.691,567798415.0,779225691.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,58.063.704,31.346.981,58063704.0,31346981.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,1.162.595,1.407.362,1162595.0,1407362.0
Khác,Khác,Khác,20.634,80.279,20634.0,80279.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.287.363.665,2.137.143.442,1287363665.0,2137143442.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với các bên thứ ba,Trong đó: > Doanh thu với các bên thứ ba,Doanh thu với các bên thứ ba,732.975.123,1.582.754.900,732975123.0,1582754900.0
Doanh thu với các bên liên quan (TM số 34),Trong đó: > Doanh thu với các bên liên quan (TM số 34),Doanh thu với các bên liên quan (TM số 34),554.388.542,554.388.542,554388542.0,554388542.0
