row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2018,01/01/2018,numeric__Môi quan hệ,numeric__31/12/2018,numeric__01/01/2018
Công ty TNHH Cung ứng Vật tư NL Tây Nguyên,Công ty TNHH Cung ứng Vật tư NL Tây Nguyên,Công ty TNHH Cung ứng Vật tư NL Tây Nguyên,Công ty liên kết,63.492.888.171,106.022.939.647,,63492888171.0,106022939647.0
Công ty Cổ phần Đức Long Đà Nẵng,Công ty Cổ phần Đức Long Đà Nẵng,Công ty Cổ phần Đức Long Đà Nẵng,Công ty con,516.250.000,468.027.000,,516250000.0,468027000.0
Công ty CP Dịch vụ công cộng Đức Long Bảo Lộc,Công ty CP Dịch vụ công cộng Đức Long Bảo Lộc,Công ty CP Dịch vụ công cộng Đức Long Bảo Lộc,Công ty nhận đầu tư,12.981.158.278,12.283.108.866,,12981158278.0,12283108866.0
Công ty CP Đầu tư & Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư & Xây dựng Đức Long Gia Lai,Công ty CP Đầu tư & Xây dựng Đức Long Gia Lai,Công ty nhận đầu tư,477.820.250,2.082.861.250,,477820250.0,2082861250.0
Công ty CP Đầu Tư - Xây dựng Vạn Gia Long,Công ty CP Đầu Tư - Xây dựng Vạn Gia Long,Công ty CP Đầu Tư - Xây dựng Vạn Gia Long,Công ty con của Công ty CP Đầu tư & Phát triển DVCT CC ĐLGL – chung cổ đông lớn với Công ty,20.919.007.652,21.419.007.652,,20919007652.0,21419007652.0
Cộng,Cộng,Cộng,,98.387.124.351,142.275.944.415,,98387124351.0,142275944415.0
