row_label_raw,row_label_full,col_0,Số đầu kỳ,Số phải nộp trong kỳ,Số thực nộp trong kỳ,Số cuối kỳ,numeric__Số đầu kỳ,numeric__Số phải nộp trong kỳ,numeric__Số thực nộp trong kỳ,numeric__Số cuối kỳ
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,17.978.395.773,3.949.306.258,12.092.252.639,9.835.449.392,17978395773.0,3949306258.0,12092252639.0,9835449392.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,28.654.885.300,4.285.553.724,16.248.323.504,16.692.115.520,28654885300.0,4285553724.0,16248323504.0,16692115520.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,46.527.576,42.493.225,52.151.408,36.869.393,46527576.0,42493225.0,52151408.0,36869393.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,99.914.400,-,99.914.400,-,99914400.0,,99914400.0,
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",941.826.045,2.385.303.469,2.284.096.635,1.043.032.879,941826045.0,2385303469.0,2284096635.0,1043032879.0
"Các loại thuế, phí khác","Các loại thuế, phí khác","Các loại thuế, phí khác",117.695.920,109.483.280,227.179.200,-,117695920.0,109483280.0,227179200.0,
Cộng,Cộng,Cộng,47.839.245.014,10.772.139.956,31.003.917.786,27.607.467.184,47839245014.0,10772139956.0,31003917786.0,27607467184.0
