row_label_raw,row_label_full,col_0,Ngoại tê,31/12/2018,Ngoại tê_1,01/01/2018,numeric__Ngoại tê,numeric__31/12/2018,numeric__Ngoại tê_1,numeric__01/01/2018
- Tiền mặt tại quỹ (VND),- Tiền mặt tại quỹ (VND),- Tiền mặt tại quỹ (VND),,7.351.019.064,,10.636.664.764,,7351019064.0,,10636664764.0
- Tiền gửi ngân hàng,- Tiền gửi ngân hàng,- Tiền gửi ngân hàng,,591.388.538,,296.893.858.190,,591388538.0,,296893858190.0
+ VND,+ VND,+ VND,,525.751.345,,295.699.220.566,,525751345.0,,295699220566.0
+ USD,+ USD,+ USD,"2.835,30 #",65.637.193,"52.708,05 #",1.194.637.624,,65637193.0,,1194637624.0
Cộng,Cộng,Cộng,,7.942.407.602,,307.530.522.954,,7942407602.0,,307530522954.0
