row_label_raw,row_label_full,Ban Điều hành,Ông Lê Trí Thông > Bà Đặng Thị Lài > Ông Nguyễn Ngọc Văn Quân > Ông Đào Trung Kiên,Tổng Giám đốcKiêm quản lý và điều hànhkhối Chiến lược(từ ngày 6 tháng 2 năm 2023)Kiêm quản lý và điều hànhkhối Khách hàng và Bán lẻ(đến ngày 1 tháng 1 năm 2024) > Giám đốc Cao cấp - Tài chính(từ ngày 6 tháng 2 năm 2023) > Giám đốc Cao cấp - Cung ứng(từ ngày 16 tháng 2 năm 2023)Quyền Giám đốc khối Cung ứng(đến ngày 16 tháng 2 năm 2023) > Giám đốc Cao cấp - Vận hành(từ ngày 6 tháng 2 năm 2023)Giám đốc khối Chiến lược(đến ngày 6 tháng 2 năm 2023),numeric__Ông Lê Trí Thông > Bà Đặng Thị Lài > Ông Nguyễn Ngọc Văn Quân > Ông Đào Trung Kiên,numeric__Tổng Giám đốcKiêm quản lý và điều hànhkhối Chiến lược(từ ngày 6 tháng 2 năm 2023)Kiêm quản lý và điều hànhkhối Khách hàng và Bán lẻ(đến ngày 1 tháng 1 năm 2024) > Giám đốc Cao cấp - Tài chính(từ ngày 6 tháng 2 năm 2023) > Giám đốc Cao cấp - Cung ứng(từ ngày 16 tháng 2 năm 2023)Quyền Giám đốc khối Cung ứng(đến ngày 16 tháng 2 năm 2023) > Giám đốc Cao cấp - Vận hành(từ ngày 6 tháng 2 năm 2023)Giám đốc khối Chiến lược(đến ngày 6 tháng 2 năm 2023)
Ban Điều hành,Ban Điều hành,Ban Điều hành,Ông Đăng Hải Anh,Giám đốc Cao cấp - Công nghệ Thông tin,,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Ông Nguyễn Khoa Hồng Thành,Giám đốc Cao cấp - Marketing(từ ngày 26 tháng 3 năm 2023),,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Ông Nguyễn Chí Kiên,Giám đốc Cao cấp - Nguồn nhân lực(từ ngày 19 tháng 9 năm 2023),,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Bà Trương Hoài Anh,Giám đốc Cao cấp - Khách hàng và Bán lẻ(từ ngày 2 tháng 1 năm 2024),,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Ông Nguyễn Anh Hùng,Giám đốc khối Nguồn nhân lực(đến ngày 1 tháng 5 năm 2023),,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Ông Dương Quang Hải,Kế toán Trường,,
