row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ,Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ,Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ,Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ,Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ,,
Doanh thu bán hàng và cung cấp dịch vụ,Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ > Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,4.467.708.824.629,9.152.011.038.721,4467708824629.0,9152011038721.0
Mua hàng hóa và dịch vụ,Công ty TNHH Một Thành viên Chế tác và Kinh doanh Trang sức PNJ > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,8.088.995.947.091,9.720.514.355.014,8088995947091.0,9720514355014.0
Công ty TNHH Một Thành viên Thời trang CAO,Công ty TNHH Một Thành viên Thời trang CAO,Công ty TNHH Một Thành viên Thời trang CAO,Công ty TNHH Một Thành viên Thời trang CAO,Công ty TNHH Một Thành viên Thời trang CAO,,
Doanh thu bán hàng và cung cấp dịch vụ,Công ty TNHH Một Thành viên Thời trang CAO > Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,86.068.347.830,92.032.083.381,86068347830.0,92032083381.0
Mua hàng hóa và dịch vụ,Công ty TNHH Một Thành viên Thời trang CAO > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,33.483.461.068,68.633.612.899,33483461068.0,68633612899.0
Chi phí lãi chậm thanh toán,Công ty TNHH Một Thành viên Thời trang CAO > Chi phí lãi chậm thanh toán,Chi phí lãi chậm thanh toán,7.861.463.005,3.084.622.772,7861463005.0,3084622772.0
Công ty TNHH Một Thành viên Giám định PNJ,Công ty TNHH Một Thành viên Giám định PNJ,Công ty TNHH Một Thành viên Giám định PNJ,Công ty TNHH Một Thành viên Giám định PNJ,Công ty TNHH Một Thành viên Giám định PNJ,,
Doanh thu cung cấp dịch vụ,Công ty TNHH Một Thành viên Giám định PNJ > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,1.090.909.092,1.090.909.092,1090909092.0,1090909092.0
Mua dịch vụ,Công ty TNHH Một Thành viên Giám định PNJ > Mua dịch vụ,Mua dịch vụ,6.828.769.199,9.963.148.813,6828769199.0,9963148813.0
Trả nợ gốc vay,Công ty TNHH Một Thành viên Giám định PNJ > Trả nợ gốc vay,Trả nợ gốc vay,30.000.000.000,-,30000000000.0,
Chi phí lãi vay,Công ty TNHH Một Thành viên Giám định PNJ > Chi phí lãi vay,Chi phí lãi vay,1.588.273.973,811.890.410,1588273973.0,811890410.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty TNHH Sản xuất Thương mại Không Gian Vàng,Công ty TNHH Sản xuất Thương mại Không Gian Vàng,Công ty TNHH Sản xuất Thương mại Không Gian Vàng,Công ty TNHH Sản xuất Thương mại Không Gian Vàng,Công ty TNHH Sản xuất Thương mại Không Gian Vàng,,
"Mua tài sản cố định và công cụ, dụng cụ","Công ty TNHH Sản xuất Thương mại Không Gian Vàng > Mua tài sản cố định và công cụ, dụng cụ","Mua tài sản cố định và công cụ, dụng cụ",8.799.091.882,6.576.578.942,8799091882.0,6576578942.0
Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú,Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú,Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú,Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú,Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú,,
Mua dịch vụ,Công ty TNHH Phòng khám Đa khoa Quốc tế An Phú > Mua dịch vụ,Mua dịch vụ,2.228.835.000,2.154.235.000,2228835000.0,2154235000.0
Công ty Cổ phần Kết nối Nhân tài,Công ty Cổ phần Kết nối Nhân tài,Công ty Cổ phần Kết nối Nhân tài,Công ty Cổ phần Kết nối Nhân tài,Công ty Cổ phần Kết nối Nhân tài,,
Mua dịch vụ,Công ty Cổ phần Kết nối Nhân tài > Mua dịch vụ,Mua dịch vụ,1.112.897.400,-,1112897400.0,
Hội Doanh nhân trẻ Thành phố Hồ Chí Minh,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh,,
Doanh thu bán hàng hóa,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,-,265.600.000,,265600000.0
Mua hàng hóa,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh > Mua hàng hóa,Mua hàng hóa,74.000.000,184.500.000,74000000.0,184500000.0
Tài trợ,Hội Doanh nhân trẻ Thành phố Hồ Chí Minh > Tài trợ,Tài trợ,500.000.000,-,500000000.0,
Công ty Cổ phần Sản xuất Thương mại Dịch vụ,Công ty Cổ phần Sản xuất Thương mại Dịch vụ,Công ty Cổ phần Sản xuất Thương mại Dịch vụ,Công ty Cổ phần Sản xuất Thương mại Dịch vụ,Công ty Cổ phần Sản xuất Thương mại Dịch vụ,,
Ngôi nhà Sài Gòn,Ngôi nhà Sài Gòn,Ngôi nhà Sài Gòn,Ngôi nhà Sài Gòn,Ngôi nhà Sài Gòn,,
Doanh thu bán hàng hóa,Ngôi nhà Sài Gòn > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,-,25.880.800,,25880800.0
Mua hàng hóa,Ngôi nhà Sài Gòn > Mua hàng hóa,Mua hàng hóa,-,4.428.768.000,,4428768000.0
Hội Nữ Doanh nhân Thành phố Hồ Chí Minh,Hội Nữ Doanh nhân Thành phố Hồ Chí Minh,Hội Nữ Doanh nhân Thành phố Hồ Chí Minh,Hội Nữ Doanh nhân Thành phố Hồ Chí Minh,Hội Nữ Doanh nhân Thành phố Hồ Chí Minh,,
Mua hàng hóa,Hội Nữ Doanh nhân Thành phố Hồ Chí Minh > Mua hàng hóa,Mua hàng hóa,174.500.000,2.256.400.000,174500000.0,2256400000.0
