row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2023 VND,1/1/2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2023 VND,numeric__1/1/2023 VND
Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),200,,1.954.409.426.181,1.846.082.304.812,200.0,,1954409426181.0,1846082304812.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,100.084.759.373,88.419.971.107,210.0,,100084759373.0,88419971107.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,10(b),100.084.759.373,88.419.971.107,216.0,,100084759373.0,88419971107.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,784.146.596.164,805.633.551.936,220.0,,784146596164.0,805633551936.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,13,158.564.779.078,162.935.282.608,221.0,13.0,158564779078.0,162935282608.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,394.033.010.543,368.585.849.492,222.0,,394033010543.0,368585849492.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(235.468.231.465),(205.650.566.884),223.0,,-235468231465.0,-205650566884.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,14,625.581.817.086,642.698.269.328,227.0,14.0,625581817086.0,642698269328.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,706.163.555.144,705.939.742.348,228.0,,706163555144.0,705939742348.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(80.581.738.058),(63.241.473.020),229.0,,-80581738058.0,-63241473020.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,29.007.887.250,28.799.987.250,240.0,,29007887250.0,28799987250.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,242,15,29.007.887.250,28.799.987.250,242.0,15.0,29007887250.0,28799987250.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,6(b),613.811.871.818,586.669.065.179,250.0,,613811871818.0,586669065179.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,,660.000.000.000,660.000.000.000,251.0,,660000000000.0,660000000000.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,399.251.613.400,395.271.613.400,253.0,,399251613400.0,395271613400.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(445.439.741.582),(468.602.548.221),254.0,,-445439741582.0,-468602548221.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,427.358.311.576,336.559.729.340,260.0,,427358311576.0,336559729340.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,12(b),309.433.931.478,219.829.594.777,261.0,,309433931478.0,219829594777.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,16,117.924.380.098,116.730.134.563,262.0,16.0,117924380098.0,116730134563.0
TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),270,,13.805.046.669.809,12.910.117.373.994,270.0,,13805046669809.0,12910117373994.0
