row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Chi phí hàng hóa và nguyên vật liệu,Chi phí hàng hóa và nguyên vật liệu,Chi phí hàng hóa và nguyên vật liệu,28.325.668.632.352,32.602.857.861.355,28325668632352.0,32602857861355.0
Chi phí nhân viên và nhân công,Chi phí nhân viên và nhân công,Chi phí nhân viên và nhân công,1.923.965.624.436,2.125.288.551.394,1923965624436.0,2125288551394.0
Chi phí thuê cửa hàng và văn phòng,Chi phí thuê cửa hàng và văn phòng,Chi phí thuê cửa hàng và văn phòng,385.010.936.132,334.711.166.037,385010936132.0,334711166037.0
Chi phí quảng cáo và tiếp thị,Chi phí quảng cáo và tiếp thị,Chi phí quảng cáo và tiếp thị,275.486.543.716,224.508.259.474,275486543716.0,224508259474.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,344.445.539.514,310.567.231.584,344445539514.0,310567231584.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",183.669.737.023,154.993.606.219,183669737023.0,154993606219.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,51.695.753.737,48.683.173.676,51695753737.0,48683173676.0
Chi phí hoa hồng,Chi phí hoa hồng,Chi phí hoa hồng,44.991.548.879,40.171.784.379,44991548879.0,40171784379.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,1.509.473.164,1.706.943.481,1509473164.0,1706943481.0
Chi phí khác,Chi phí khác,Chi phí khác,184.118.765.985,155.586.101.102,184118765985.0,155586101102.0
