row_label_raw,row_label_full,col_0,Dự phòngVND,Chi phítrích trướcVND,KhácVND,Tổng cộngVND,numeric__Dự phòngVND,numeric__Chi phítrích trướcVND,numeric__KhácVND,numeric__Tổng cộngVND
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,13.200.000.000,-,(411.145.840),12.788.854.160,13200000000.0,,-411145840.0,12788854160.0
Ghi nhận vào kết quả hoạt động kinh doanh trong năm trước,Ghi nhận vào kết quả hoạt động kinh doanh trong năm trước,Ghi nhận vào kết quả hoạt động kinh doanh trong năm trước,(8.189.472.075),5.770.100,(505.520.786),(8.689.222.761),-8189472075.0,5770100.0,-505520786.0,-8689222761.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,5.010.527.925,5.770.100,(916.666.626),4.099.631.399,5010527925.0,5770100.0,-916666626.0,4099631399.0
Ghi nhận vào kết quả hoạt động kinh doanh trong năm nay,Ghi nhận vào kết quả hoạt động kinh doanh trong năm nay,Ghi nhận vào kết quả hoạt động kinh doanh trong năm nay,(1.797.327.925),(5.770.100),225.974.084,(1.577.123.941),-1797327925.0,-5770100.0,225974084.0,-1577123941.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,3.213.200.000,-,(690.692.542),2.522.507.458,3213200000.0,,-690692542.0,2522507458.0
