row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
"Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")",162.584.192.657,141.853.039.930,11.831.546.213,628.845.837.003,162584192657.0,141853039930.0,11831546213.0,628845837003.0
"Euro (""EUR"")","Euro (""EUR"")","Euro (""EUR"")",8.851.209,7.556.654,3.096.747.883,12.958.332,8851209.0,7556654.0,3096747883.0,12958332.0
"Yên Nhật (""JPY"")","Yên Nhật (""JPY"")","Yên Nhật (""JPY"")",-,-,1.868.219.441,1.071.304.386,,,1868219441.0,1071304386.0
"Đô la Singapore (""SGD"")","Đô la Singapore (""SGD"")","Đô la Singapore (""SGD"")",-,-,17.473.248,640.853.897,,,17473248.0,640853897.0
"Bảng Anh (""GBP"")","Bảng Anh (""GBP"")","Bảng Anh (""GBP"")",-,-,15.932.194,-,,,15932194.0,
"Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")",-,-,20.587.533,16.909.484,,,20587533.0,16909484.0
