row_label_raw,row_label_full,col_0,CHÌ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHÌ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,Tiền thu từ di vay,33,1.880.129.890.019,813.936.306.768,,33.0,1880129890019.0,813936306768.0
2.,III. > 2.,2.,Tiền trả nợ gốc vay,34,(935.664.350.334),(712.682.283.947),,34.0,-935664350334.0,-712682283947.0
3.,III. > 3.,3.,Cổ tức đã trả cho cổ đông,36,(127.406.800),(106.713.180.060),,36.0,-127406800.0,-106713180060.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,944.338.132.885,(5.459.157.239),,40.0,944338132885.0,-5459157239.0
,,,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,307.898.705.539,(38.955.996.859),,50.0,307898705539.0,-38955996859.0
,,,Tiền và tương đương tiền đầu năm,60,293.230.349.674,328.649.814.899,,60.0,293230349674.0,328649814899.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,2.479.909.803,3.536.531.634,,61.0,2479909803.0,3536531634.0
,,,Tiền và tương đương tiền cuối năm (70=50+60+61),70,603.608.965.016,293.230.349.674,,70.0,603608965016.0,293230349674.0
