row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Vay dài hạn đến hạn trả,a. Vay dài hạn đến hạn trả,a. Vay dài hạn đến hạn trả,a. Vay dài hạn đến hạn trả,a. Vay dài hạn đến hạn trả,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Tràng Tiền - Hà Nội,a. Vay dài hạn đến hạn trả > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Tràng Tiền - Hà Nội,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Tràng Tiền - Hà Nội,209.680.000.000,-,209680000000.0,
Ngân hàng HSBC Việt Nam - Chi nhánh Hà Nội,a. Vay dài hạn đến hạn trả > Ngân hàng HSBC Việt Nam - Chi nhánh Hà Nội,Ngân hàng HSBC Việt Nam - Chi nhánh Hà Nội,111.990.600.000,111.990.600.000,111990600000.0,111990600000.0
Ngân hàng Cathay United Bank - Chi nhánh Hồ Chí Minh,a. Vay dài hạn đến hạn trả > Ngân hàng Cathay United Bank - Chi nhánh Hồ Chí Minh,Ngân hàng Cathay United Bank - Chi nhánh Hồ Chí Minh,99.709.728.892,-,99709728892.0,
Ngân hàng TNHH MTV Woori Việt Nam,a. Vay dài hạn đến hạn trả > Ngân hàng TNHH MTV Woori Việt Nam,Ngân hàng TNHH MTV Woori Việt Nam,58.460.000.000,58.460.000.000,58460000000.0,58460000000.0
Ngân hàng TMCP Ngoại thương - Chi nhánh Tây Sài Gòn,a. Vay dài hạn đến hạn trả > Ngân hàng TMCP Ngoại thương - Chi nhánh Tây Sài Gòn,Ngân hàng TMCP Ngoại thương - Chi nhánh Tây Sài Gòn,53.385.760.000,53.385.760.000,53385760000.0,53385760000.0
Ngân hàng Đại chúng TNHH Kasikornbank – Chi nhánh Hồ Chí Minh,a. Vay dài hạn đến hạn trả > Ngân hàng Đại chúng TNHH Kasikornbank – Chi nhánh Hồ Chí Minh,Ngân hàng Đại chúng TNHH Kasikornbank – Chi nhánh Hồ Chí Minh,40.283.370.000,-,40283370000.0,
Ngân hàng TMCP Đại Chứng Việt Nam,a. Vay dài hạn đến hạn trả > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,26.140.192.100,48.935.286.791,26140192100.0,48935286791.0
Ngân hàng TNHH MTV Shinhan Việt Nam,a. Vay dài hạn đến hạn trả > Ngân hàng TNHH MTV Shinhan Việt Nam,Ngân hàng TNHH MTV Shinhan Việt Nam,13.079.823.448,45.657.348.448,13079823448.0,45657348448.0
Ngân hàng Oversea-Chinese Banking Corporation,a. Vay dài hạn đến hạn trả > Ngân hàng Oversea-Chinese Banking Corporation,Ngân hàng Oversea-Chinese Banking Corporation,-,121.179.875.319,,121179875319.0
Ngân hàng Đại chúng TNHH Kasikornbank (Thái Lan),a. Vay dài hạn đến hạn trả > Ngân hàng Đại chúng TNHH Kasikornbank (Thái Lan),Ngân hàng Đại chúng TNHH Kasikornbank (Thái Lan),-,39.093.030.000,,39093030000.0
Ngân hàng TMCP Phương Đông - Chi nhánh Tân Bình,a. Vay dài hạn đến hạn trả > Ngân hàng TMCP Phương Đông - Chi nhánh Tân Bình,Ngân hàng TMCP Phương Đông - Chi nhánh Tân Bình,-,38.326.500.000,,38326500000.0
Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành,a. Vay dài hạn đến hạn trả > Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành,Ngân hàng TMCP Tiên Phong - Chi nhánh Bến Thành,-,16.735.276.253,,16735276253.0
,,,612.729.474.440,533.763.676.811,612729474440.0,533763676811.0
b. Vay dài hạn,b. Vay dài hạn,b. Vay dài hạn,b. Vay dài hạn,b. Vay dài hạn,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Tràng Tiền - Hà Nội,b. Vay dài hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Tràng Tiền - Hà Nội,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Tràng Tiền - Hà Nội,1.258.262.840.000,-,1258262840000.0,
Ngân hàng HSBC Việt Nam – Chi nhánh Hà Nội,b. Vay dài hạn > Ngân hàng HSBC Việt Nam – Chi nhánh Hà Nội,Ngân hàng HSBC Việt Nam – Chi nhánh Hà Nội,559.953.000.000,671.943.600.000,559953000000.0,671943600000.0
Ngân hàng TNHH MTV Woori Việt Nam,b. Vay dài hạn > Ngân hàng TNHH MTV Woori Việt Nam,Ngân hàng TNHH MTV Woori Việt Nam,233.840.000.000,292.300.000.000,233840000000.0,292300000000.0
Ngân hàng TMCP Ngoại thương - Chi nhánh Tây Sài Gòn,b. Vay dài hạn > Ngân hàng TMCP Ngoại thương - Chi nhánh Tây Sài Gòn,Ngân hàng TMCP Ngoại thương - Chi nhánh Tây Sài Gòn,213.543.059.000,266.928.819.000,213543059000.0,266928819000.0
