row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,,
Công ty Cổ phần Vận tải Dầu Khí Thái Bình Dương,Cổ tức được chia > Công ty Cổ phần Vận tải Dầu Khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu Khí Thái Bình Dương,67.320.000.000,48.960.000.000,67320000000.0,48960000000.0
Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Cổ tức được chia > Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,19.400.000.000,19.400.000.000,19400000000.0,19400000000.0
Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Cổ tức được chia > Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,17.142.637.000,22.350.244.000,17142637000.0,22350244000.0
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Cổ tức được chia > Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,20.862.790.500,-,20862790500.0,
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Cổ tức được chia > Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,9.049.321.500,-,9049321500.0,
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Cổ tức được chia > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,44.563.200.000,-,44563200000.0,
Công ty Cổ phần Vận tải Nhật Việt,Cổ tức được chia > Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,29.452.500.000,-,29452500000.0,
Góp vốn vào công ty con,Góp vốn vào công ty con,Góp vốn vào công ty con,Góp vốn vào công ty con,Góp vốn vào công ty con,,
Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Góp vốn vào công ty con > Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,-,119.350.300.000,,119350300000.0
Công ty Cổ phần Hàng hải Thăng Long,Góp vốn vào công ty con > Công ty Cổ phần Hàng hải Thăng Long,Công ty Cổ phần Hàng hải Thăng Long,-,74.880.000.000,,74880000000.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Góp vốn vào công ty con > Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,-,36.729.000.000,,36729000000.0
Thanh toán tiền mua tàu trả chậm,Thanh toán tiền mua tàu trả chậm,Thanh toán tiền mua tàu trả chậm,Thanh toán tiền mua tàu trả chậm,Thanh toán tiền mua tàu trả chậm,,
Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Thanh toán tiền mua tàu trả chậm > Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,77.556.117.333,77.556.117.333,77556117333.0,77556117333.0
