row_label_raw,row_label_full,Thuế giá trị gia tăng > Thuế giá trị gia tăng hàngnhập khấu,Số đầu nămVND > 13.367.898.116 > -,Số phải nộptrong nămVND > 126.258.329.733 > 278.611.558,Số đã thực nộptrong nămVND > 125.866.145.627 > 278.611.558,Số cuối nămVND > 13.760.082.222 > -,numeric__Số đầu nămVND > 13.367.898.116 > -,numeric__Số phải nộptrong nămVND > 126.258.329.733 > 278.611.558,numeric__Số đã thực nộptrong nămVND > 125.866.145.627 > 278.611.558,numeric__Số cuối nămVND > 13.760.082.222 > -
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,157.591.315,157.591.315,-,,157591315.0,157591315.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,15.987.583.142,142.565.528.965,130.382.745.321,28.170.366.786,15987583142.0,142565528965.0,130382745321.0,28170366786.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,4.515.558.179,21.542.250.255,22.562.188.944,3.495.619.490,4515558179.0,21542250255.0,22562188944.0,3495619490.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,1.995.933,2.254.629.814,2.153.620.722,103.005.025,1995933.0,2254629814.0,2153620722.0,103005025.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,5.000.000,5.000.000,-,,5000000.0,5000000.0,
,,,33.873.035.370,293.061.941.640,281.405.903.487,45.529.073.523,33873035370.0,293061941640.0,281405903487.0,45529073523.0
