row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,919.792.473.423,760.199.485.144,919792473423.0,760199485144.0
Trừ: Cổ tức được chia,Trừ: Cổ tức được chia,Trừ: Cổ tức được chia,(207.790.449.000),(90.710.244.000),-207790449000.0,-90710244000.0
Trừ: Các khoản điều chỉnh làm giảm lợi nhuận trước thuế khác,Trừ: Các khoản điều chỉnh làm giảm lợi nhuận trước thuế khác,Trừ: Các khoản điều chỉnh làm giảm lợi nhuận trước thuế khác,(50.867.893.435),(115.186.399.400),-50867893435.0,-115186399400.0
Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,4.693.294.642,422.047.725,4693294642.0,422047725.0
Thu nhập tính thuế năm hiện hành,Thu nhập tính thuế năm hiện hành,Thu nhập tính thuế năm hiện hành,665.827.425.630,554.724.889.469,665827425630.0,554724889469.0
Thuế suất thông thường,Thuế suất thông thường,Thuế suất thông thường,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,133.165.485.126,110.944.977.894,133165485126.0,110944977894.0
Điều chính chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chính chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chính chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,9.400.043.839,14.391.119.810,9400043839.0,14391119810.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,142.565.528.965,125.336.097.704,142565528965.0,125336097704.0
