row_label_raw,row_label_full,col_0,Số phải nộpđầu năm,Số phải nộptrong năm,Số đã nộptrong năm,Số phải nộpcuối năm,numeric__Số phải nộpđầu năm,numeric__Số phải nộptrong năm,numeric__Số đã nộptrong năm,numeric__Số phải nộpcuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,22.126,122.692,127.893,16.925,22126.0,122692.0,127893.0,16925.0
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,184.787,677.568,187.697,674.658,184787.0,677568.0,187697.0,674658.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.153,47.250,49.038,3.365,5153.0,47250.0,49038.0,3365.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,5.604,46.809,51.305,1.108,5604.0,46809.0,51305.0,1108.0
,,,217.670,894.319,415.933,696.056,217670.0,894319.0,415933.0,696056.0
