row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,296.835,98.983,296835.0,98983.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,30,-,30.0,
Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),60.000,-,60000.0,
,,,356.865,98.983,356865.0,98983.0
