row_label_raw,row_label_full,STT,Bên cho vay,Số tiền,Đơn vị tiền tệ gốc vay,Kỳ hạn gốc và trả lãi,Lãi suất,Hình thức đảm bảo,numeric__Bên cho vay,numeric__Số tiền,numeric__Đơn vị tiền tệ gốc vay,numeric__Kỳ hạn gốc và trả lãi,numeric__Lãi suất,numeric__Hình thức đảm bảo
,,,,Triệu VND,Triệu VND,,,,,,,,,
1,1,1,Deutsche Bank AG - Singapore Branch,4.148.269,USD,- Nợ gốc trả 1 lần tại thời điểm cuối kỳ hạn vào tháng 7 năm 2028;- Trả lãi theo kỳ trả nợ lãi 3 tháng/lần.,Lãi suất 9%/năm,(i),,4148269.0,,,,
2,2,2,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,2.060.000,VND,- Nợ gốc trả 1 lần tại thời điểm cuối kỳ hạn vào tháng 8 năm 2028;- Trả lãi theo kỳ trả nợ lãi 3 tháng/lần.,"Lãi suất thả nổi, lãi suất trong năm là 7,68%/năm",(i),,2060000.0,,,,
,,,,6.208.269,6.208.269,,,,,6208269.0,6208269.0,,,
