row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Lãi phải thu từ các khoản tiền gửi ngân hàng,dặt cọc","a. Ngắn hạn > Lãi phải thu từ các khoản tiền gửi ngân hàng,dặt cọc","Lãi phải thu từ các khoản tiền gửi ngân hàng,dặt cọc",126.864,196.877,126864.0,196877.0
Phải thu các khoản chi hộ,a. Ngắn hạn > Phải thu các khoản chi hộ,Phải thu các khoản chi hộ,21.444,10.075,21444.0,10075.0
Phải thu ngắn hạn khác,a. Ngắn hạn > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,26.650,14.004,26650.0,14004.0
,,,174.958,220.956,174958.0,220956.0
Trong đó: Phải thu ngắn hạn khác từ các bên liên quan (Chỉ tiết tại Thuyết minh số 38),a. Ngắn hạn > Trong đó: Phải thu ngắn hạn khác từ các bên liên quan (Chỉ tiết tại Thuyết minh số 38),Trong đó: Phải thu ngắn hạn khác từ các bên liên quan (Chỉ tiết tại Thuyết minh số 38),132.888,209.553,132888.0,209553.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Phải thu dài hạn khác,b. Dài hạn > Phải thu dài hạn khác,Phải thu dài hạn khác,561,561,561.0,561.0
,,,561,561,561.0,561.0
