row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Doanh thu cung cấp dịch vụ và cho thuê,Doanh thu cung cấp dịch vụ và cho thuê,Doanh thu cung cấp dịch vụ và cho thuê,Doanh thu cung cấp dịch vụ và cho thuê,Doanh thu cung cấp dịch vụ và cho thuê,,
Công ty TNHH Vận hành Vincom Retail,Doanh thu cung cấp dịch vụ và cho thuê > Công ty TNHH Vận hành Vincom Retail,Công ty TNHH Vận hành Vincom Retail,458.239,482.120,458239.0,482120.0
Công ty TNHH Bất động sản Vincom NCT,Doanh thu cung cấp dịch vụ và cho thuê > Công ty TNHH Bất động sản Vincom NCT,Công ty TNHH Bất động sản Vincom NCT,65.791,-,65791.0,
Công ty TNHH Kinh doanh Thương mại và Dịch vụ,Doanh thu cung cấp dịch vụ và cho thuê > Công ty TNHH Kinh doanh Thương mại và Dịch vụ,Công ty TNHH Kinh doanh Thương mại và Dịch vụ,32.205,70.578,32205.0,70578.0
VinFast,VinFast,VinFast,VinFast,VinFast,,
Bên liên quan khác,VinFast > Bên liên quan khác,Bên liên quan khác,18.784,1.868,18784.0,1868.0
,,,575.019,554.566,575019.0,554566.0
Chi phí mua hàng hóa và dịch vụ,Chi phí mua hàng hóa và dịch vụ,Chi phí mua hàng hóa và dịch vụ,Chi phí mua hàng hóa và dịch vụ,Chi phí mua hàng hóa và dịch vụ,,
Tập đoàn Vingroup - Công ty CP,Chi phí mua hàng hóa và dịch vụ > Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,144.141,127.344,144141.0,127344.0
Công ty TNHH Vincom Retail Landmark 81,Chi phí mua hàng hóa và dịch vụ > Công ty TNHH Vincom Retail Landmark 81,Công ty TNHH Vincom Retail Landmark 81,81.600,88.800,81600.0,88800.0
Công ty Cổ phần Vinhomes,Chi phí mua hàng hóa và dịch vụ > Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,54.423,85.609,54423.0,85609.0
