row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
,,,Giá gốc,Dự phòng,Giá trị hợp lý,Giá gốc,Dự phòng,Giá trị hợp lý,,,,,,
b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,b. Đầu tư vào công ty con,,,,,,
Công ty TNHH Vận hành Vincom Retail,b. Đầu tư vào công ty con > Công ty TNHH Vận hành Vincom Retail,Công ty TNHH Vận hành Vincom Retail,12.866.009,-,(i),12.168.956,-,(i),12866009.0,,,12168956.0,,
Công ty TNHH Đầu tư và Phát triển Đô thị Suối Hoa,b. Đầu tư vào công ty con > Công ty TNHH Đầu tư và Phát triển Đô thị Suối Hoa,Công ty TNHH Đầu tư và Phát triển Đô thị Suối Hoa,-,-,(i),571.609,-,(i),,,,571609.0,,
Công ty TNHH Vincom Retail Landmark 81,b. Đầu tư vào công ty con > Công ty TNHH Vincom Retail Landmark 81,Công ty TNHH Vincom Retail Landmark 81,1.228.153,-,(i),1.228.153,-,(i),1228153.0,,,1228153.0,,
Công ty TNHH Bắt động sản Vincom NCT,b. Đầu tư vào công ty con > Công ty TNHH Bắt động sản Vincom NCT,Công ty TNHH Bắt động sản Vincom NCT,-,-,(i),7.638,-,(i),,,,7638.0,,
,,,14.094.162,-,-,13.976.356,-,-,14094162.0,,,13976356.0,,
