row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Nhận đặt cọc thuê mặt bằng trung tâm thuống mại,a. Ngắn hạn > Nhận đặt cọc thuê mặt bằng trung tâm thuống mại,Nhận đặt cọc thuê mặt bằng trung tâm thuống mại,84.195,128.150,84195.0,128150.0
Kinh phí bảo trì các căn hộ đã bàn giao,a. Ngắn hạn > Kinh phí bảo trì các căn hộ đã bàn giao,Kinh phí bảo trì các căn hộ đã bàn giao,23.846,22.700,23846.0,22700.0
Nhận đặt cọc thi công mặt bằng,a. Ngắn hạn > Nhận đặt cọc thi công mặt bằng,Nhận đặt cọc thi công mặt bằng,13.185,12.172,13185.0,12172.0
"Các khoản phải trả, phải nộp khác","a. Ngắn hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",19.684,27.488,19684.0,27488.0
,,,140.910,190.510,140910.0,190510.0
Trong đó: Phải trả ngắn hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 38),a. Ngắn hạn > Trong đó: Phải trả ngắn hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 38),Trong đó: Phải trả ngắn hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 38),162,24.770,162.0,24770.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Nhận đặt cọc thuê mặt bằng trung tâm thuống mại,b. Dài hạn > Nhận đặt cọc thuê mặt bằng trung tâm thuống mại,Nhận đặt cọc thuê mặt bằng trung tâm thuống mại,196.644,195.628,196644.0,195628.0
Nhận đặt cọc cho mục đích hợp tác kinh doanh,b. Dài hạn > Nhận đặt cọc cho mục đích hợp tác kinh doanh,Nhận đặt cọc cho mục đích hợp tác kinh doanh,-,3.300.000,,3300000.0
,,,196.644,3.495.628,196644.0,3495628.0
Trong đó: Phải trả dài hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 38),b. Dài hạn > Trong đó: Phải trả dài hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 38),Trong đó: Phải trả dài hạn khác cho các bên liên quan (Chi tiết tại Thuyết minh số 38),231,9.436,231.0,9436.0
