row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Triệu VND > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Triệu VND > Giám,Số cuối năm > Giá trị,Số cuối năm > Triệu VND > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Triệu VND > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Triệu VND > Giám,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Triệu VND > Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,2.350.770,2.350.770,6.208.269,2.350.770,6.208.269,6.208.269,2350770.0,2350770.0,6208269.0,2350770.0,6208269.0,6208269.0
Khoản vay hợp vốn dài hạn,Khoản vay hợp vốn dài hạn,Khoản vay hợp vốn dài hạn,2.350.770,2.350.770,6.208.269,2.350.770,6.208.269,6.208.269,2350770.0,2350770.0,6208269.0,2350770.0,6208269.0,6208269.0
,,,2.350.770,2.350.770,6.208.269,2.350.770,6.208.269,6.208.269,2350770.0,2350770.0,6208269.0,2350770.0,6208269.0,6208269.0
Trong đó:,Trong đó:,Trong đó:,,,,,,,,,,,,
- Số phải trả sau 12 tháng,Trong đó: > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,2.350.770,,,,6.208.269,,2350770.0,,,,6208269.0,
