row_label_raw,row_label_full,col_0,31.12.2022 > Giá trị VND,31.12.2022 > Số có khả năng trả nợ VND,31.12.2021 > Giá trị VND,31.12.2021 > Số có khả năng trả nợ VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Số có khả năng trả nợ VND,numeric__31.12.2021 > Giá trị VND,numeric__31.12.2021 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty Cổ phần Novareal,Bên thứ ba > Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,15.239.060.000.000,15.239.060.000.000,11.974.330.000.000,11.974.330.000.000,15239060000000.0,15239060000000.0,11974330000000.0,11974330000000.0
Công ty Cổ phần Kinh doanh Nhà Nova,Bên thứ ba > Công ty Cổ phần Kinh doanh Nhà Nova,Công ty Cổ phần Kinh doanh Nhà Nova,3.014.221.413.971,3.014.221.413.971,1.940.471.413.971,1.940.471.413.971,3014221413971.0,3014221413971.0,1940471413971.0,1940471413971.0
Khác,Bên thứ ba > Khác,Khác,330.996.565.500,330.996.565.500,331.832.473.596,331.832.473.596,330996565500.0,330996565500.0,331832473596.0,331832473596.0
Bên liên quan (Thuyết minh 38(b)),Bên thứ ba > Bên liên quan (Thuyết minh 38(b)),Bên liên quan (Thuyết minh 38(b)),2.933.000.000.000,2.933.000.000.000,4.182.000.000.000,4.182.000.000.000,2933000000000.0,2933000000000.0,4182000000000.0,4182000000000.0
,,,21.517.277.979.471,21.517.277.979.471,18.428.633.887.567,18.428.633.887.567,21517277979471.0,21517277979471.0,18428633887567.0,18428633887567.0
