row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
100,100,100,TÀI SẢN NGẮN HẠN,,7.767.430.674.491,6.227.220.566.512,,,7767430674491.0,6227220566512.0
110,110,110,Tiền và các khoản tương đương tiền,3,623.235.019.009,2.387.919.600.559,,3.0,623235019009.0,2387919600559.0
111,111,111,Tiền,,253.186.314.202,1.820.189.250.542,,,253186314202.0,1820189250542.0
112,112,112,Các khoản tương đương tiền,,370.048.704.807,567.730.350.017,,,370048704807.0,567730350017.0
120,120,120,Các khoản đầu tư tài chính ngắn hạn,,54.596.090.321,56.259.639.006,,,54596090321.0,56259639006.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(a),54.596.090.321,56.259.639.006,,,54596090321.0,56259639006.0
130,130,130,Các khoản phải thu ngắn hạn,,4.703.917.364.983,1.401.960.451.379,,,4703917364983.0,1401960451379.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,159.042.109.718,96.574.346.131,,5.0,159042109718.0,96574346131.0
132,132,132,Trả trước cho người bán ngắn hạn,6,347.107.714.333,346.937.662.590,,6.0,347107714333.0,346937662590.0
136,136,136,Phải thu ngắn hạn khác,7(a),4.197.767.540.932,958.448.442.658,,,4197767540932.0,958448442658.0
140,140,140,Hàng tồn kho,,2.342.256.134.937,2.341.672.008.253,,,2342256134937.0,2341672008253.0
141,141,141,Hàng tồn kho,9,2.342.256.134.937,2.341.672.008.253,,9.0,2342256134937.0,2341672008253.0
150,150,150,Tài sản ngắn hạn khác,,43.426.065.241,39.408.867.315,,,43426065241.0,39408867315.0
151,151,151,Chi phí trả trước ngắn hạn,10(a),37.523.270.735,35.618.694.765,,,37523270735.0,35618694765.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",17(a),2.237.545.169,-,,,2237545169.0,
153,153,153,Thuế và các khoản khác phải thu Nhà nước,17(a),3.665.249.337,3.790.172.550,,,3665249337.0,3790172550.0
