row_label_raw,row_label_full,col_0,31.12.2022 > Giá trị VND,31.12.2022 > Dự phòng VND,31.12.2021 > Giá trị VND,31.12.2021 > Dự phòng VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Dự phòng VND,numeric__31.12.2021 > Giá trị VND,numeric__31.12.2021 > Dự phòng VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),3.824.405.657.784,-,8.524.055.657.784,-,3824405657784.0,,8524055657784.0,
Bên liên quan(Thuyết minh 38(b)),Bên liên quan(Thuyết minh 38(b)),Bên liên quan(Thuyết minh 38(b)),5.623.600.000.000,-,200.000.000.000,-,5623600000000.0,,200000000000.0,
,,,9.448.005.657.784,-,8.724.055.657.784,-,9448005657784.0,,8724055657784.0,
