row_label_raw,row_label_full,col_0,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,Tổng cộng,numeric__Cổ phiếu phổ thông,numeric__Cổ phiếu ưu đãi,numeric__Tổng cộng
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,986.285.297,-,986.285.297,986285297.0,,986285297.0
Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi,Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi,Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi,23.836.430,-,23.836.430,23836430.0,,23836430.0
Phát hành cổ phiếu phổ thông,Phát hành cổ phiếu phổ thông,Phát hành cổ phiếu phổ thông,77.569.358,-,77.569.358,77569358.0,,77569358.0
Phát hành cổ phiếu để chi trả cổ tức,Phát hành cổ phiếu để chi trả cổ tức,Phát hành cổ phiếu để chi trả cổ tức,456.815.700,-,456.815.700,456815700.0,,456815700.0
Phát hành cổ phiếu phổ thông bằng thẳng dư vốn cổ phần,Phát hành cổ phiếu phổ thông bằng thẳng dư vốn cổ phần,Phát hành cổ phiếu phổ thông bằng thẳng dư vốn cổ phần,385.914.534,-,385.914.534,385914534.0,,385914534.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,1.930.421.319,-,1.930.421.319,1930421319.0,,1930421319.0
Phát hành cổ phần thường theo chương trình ESOP cho nhân viên (i),Phát hành cổ phần thường theo chương trình ESOP cho nhân viên (i),Phát hành cổ phần thường theo chương trình ESOP cho nhân viên (i),19.304.200,-,19.304.200,19304200.0,,19304200.0
Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi (ii),Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi (ii),Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi (ii),379.019,-,379.019,379019.0,,379019.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,1.950.104.538,-,1.950.104.538,1950104538.0,,1950104538.0
