row_label_raw,row_label_full,col_0,31.12.2022 > Giá gốc VND,31.12.2022 > Giá trị ghi sổ VND,31.12.2021 > Giá gốc VND,31.12.2021 > Giá trị ghi sổ VND,numeric__31.12.2022 > Giá gốc VND,numeric__31.12.2022 > Giá trị ghi sổ VND,numeric__31.12.2021 > Giá gốc VND,numeric__31.12.2021 > Giá trị ghi sổ VND
i. Ngắn hạn- Tiền gửi có kỳ hạn (*),i. Ngắn hạn- Tiền gửi có kỳ hạn (*),i. Ngắn hạn- Tiền gửi có kỳ hạn (*),54.596.090.321,54.596.090.321,56.259.639.006,56.259.639.006,54596090321.0,54596090321.0,56259639006.0,56259639006.0
ii. Dài hạn- Tiền gửi có kỳ hạn,ii. Dài hạn- Tiền gửi có kỳ hạn,ii. Dài hạn- Tiền gửi có kỳ hạn,-,-,14.155.410.548,14.155.410.548,,,14155410548.0,14155410548.0
,,,54.596.090.321,54.596.090.321,70.415.049.554,70.415.049.554,54596090321.0,54596090321.0,70415049554.0,70415049554.0
