row_label_raw,row_label_full,col_0,31.12.2022VND,31.12.2021VND,numeric__31.12.2022VND,numeric__31.12.2021VND
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xii),Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xii),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xii),157.300.000.000,-,157300000000.0,
Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xiii),Loại phát hành theo mệnh giá > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xiii),Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (xiii),137.600.000.000,-,137600000000.0,
Công ty Cổ phần Chứng khoán Dầu Khí,Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng khoán Dầu Khí,Công ty Cổ phần Chứng khoán Dầu Khí,-,1.000.000.000.000,,1000000000000.0
Công ty TNHH Chứng khoán YuanTa,Loại phát hành theo mệnh giá > Công ty TNHH Chứng khoán YuanTa,Công ty TNHH Chứng khoán YuanTa,-,300.000.000.000,,300000000000.0
Công ty Cổ phần Chứng khoán Agribank,Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng khoán Agribank,Công ty Cổ phần Chứng khoán Agribank,-,200.000.000.000,,200000000000.0
Công ty Cổ phần Chứng khoán Kỹ Thương,Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng khoán Kỹ Thương,Công ty Cổ phần Chứng khoán Kỹ Thương,-,1.290.000.000.000,,1290000000000.0
Công ty Cổ phần Chứng khoán Kỹ Thương,Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng khoán Kỹ Thương,Công ty Cổ phần Chứng khoán Kỹ Thương,-,800.000.000.000,,800000000000.0
Công ty Cổ phần Chứng khoán MB,Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,-,500.000.000.000,,500000000000.0
Công ty Cổ phần Chứng Khoán Rồng Việt,Loại phát hành theo mệnh giá > Công ty Cổ phần Chứng Khoán Rồng Việt,Công ty Cổ phần Chứng Khoán Rồng Việt,-,200.000.000.000,,200000000000.0
,,,14.513.023.400.000,4.740.000.000.000,14513023400000.0,4740000000000.0
