row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,41.055.884.774,18.704.432.014,41055884774.0,18704432014.0
Chi phí tài trợ,Chi phí tài trợ,Chi phí tài trợ,10.161.004.547,40.278.165.067,10161004547.0,40278165067.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,4.759.406.109,7.368.215.153,4759406109.0,7368215153.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,3.377.038.800,4.477.474.064,3377038800.0,4477474064.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,1.195.619.588,77.791.345,1195619588.0,77791345.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,900.500.231,1.438.264.140,900500231.0,1438264140.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,334.198.155,638.029.576,334198155.0,638029576.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",198.829.594,54.383.133,198829594.0,54383133.0
Khác,Khác,Khác,11.517.419.073,6.420.166.571,11517419073.0,6420166571.0
,,,73.499.900.871,79.456.921.063,73499900871.0,79456921063.0
