row_label_raw,row_label_full,col_0,31.12.2022 > Giá trị VND,31.12.2022 > Số có khả năng trả nợ VND,31.12.2021 > Giá trị VND,31.12.2021 > Số có khả năng trả nợ VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Số có khả năng trả nợ VND,numeric__31.12.2021 > Giá trị VND,numeric__31.12.2021 > Số có khả năng trả nợ VND
Nhận đặt cọc chuyển nhượng dự án,Nhận đặt cọc chuyển nhượng dự án,Nhận đặt cọc chuyển nhượng dự án,388.820.357.740,388.820.357.740,388.820.357.740,388.820.357.740,388820357740.0,388820357740.0,388820357740.0,388820357740.0
"Nhận ký quỹ, đặt cọc (i)","Nhận ký quỹ, đặt cọc (i)","Nhận ký quỹ, đặt cọc (i)",1.085.000.000,1.085.000.000,1.085.000.000,1.085.000.000,1085000000.0,1085000000.0,1085000000.0,1085000000.0
Quỹ bảo trì phải trả (ii),Quỹ bảo trì phải trả (ii),Quỹ bảo trì phải trả (ii),157.501.973,157.501.973,157.501.973,157.501.973,157501973.0,157501973.0,157501973.0,157501973.0
Phải trả do nhận chuyển nhượng công ty con,Phải trả do nhận chuyển nhượng công ty con,Phải trả do nhận chuyển nhượng công ty con,-,-,1.500.000.000.000,1.500.000.000.000,,,1500000000000.0,1500000000000.0
"Phát triển, hợp tác đầu tư dự án","Phát triển, hợp tác đầu tư dự án","Phát triển, hợp tác đầu tư dự án",-,-,430.000.000.000,430.000.000.000,,,430000000000.0,430000000000.0
Khác,Khác,Khác,1.008.301.325.813,1.008.301.325.813,12.908.741.606,12.908.741.606,1008301325813.0,1008301325813.0,12908741606.0,12908741606.0
,,,1.398.364.185.526,1.398.364.185.526,2.332.971.601.319,2.332.971.601.319,1398364185526.0,1398364185526.0,2332971601319.0,2332971601319.0
