row_label_raw,row_label_full,col_0,"Nhà cửa,vật kiến trúcVND",Quyền sửdụng đấtVND,Tổng cộngVND,"numeric__Nhà cửa,vật kiến trúcVND",numeric__Quyền sửdụng đấtVND,numeric__Tổng cộngVND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2022 vàngày 31 tháng 12 năm 2022,Nguyên giá > Tại ngày 1 tháng 1 năm 2022 vàngày 31 tháng 12 năm 2022,Tại ngày 1 tháng 1 năm 2022 vàngày 31 tháng 12 năm 2022,312.374.527.525,75.092.806.363,387.467.333.888,312374527525.0,75092806363.0,387467333888.0
Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2022,Khẩu hao lũy kế > Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,(41.089.867.171),-,(41.089.867.171),-41089867171.0,,-41089867171.0
Khẩu hao trong năm,Khẩu hao lũy kế > Khẩu hao trong năm,Khẩu hao trong năm,(6.092.808.181),-,(6.092.808.181),-6092808181.0,,-6092808181.0
Tại ngày 31 tháng 12 năm 2022,Khẩu hao lũy kế > Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,(47.182.675.352),-,(47.182.675.352),-47182675352.0,,-47182675352.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2022,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,271.284.660.354,75.092.806.363,346.377.466.717,271284660354.0,75092806363.0,346377466717.0
Tại ngày 31 tháng 12 năm 2022,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,265.191.852.173,75.092.806.363,340.284.658.536,265191852173.0,75092806363.0,340284658536.0
