row_label_raw,row_label_full,col_0,1/1/2024Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp/được khấu trừ trong nămTriệu VND,31/12/2024Triệu VND,numeric__1/1/2024Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp/được khấu trừ trong nămTriệu VND,numeric__31/12/2024Triệu VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.457.392,1.787.517,(1.944.465),1.300.444,1457392.0,1787517.0,-1944465.0,1300444.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,26.968,226.831,(237.135),16.664,26968.0,226831.0,-237135.0,16664.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,34.127,423.868,(418.909),39.086,34127.0,423868.0,-418909.0,39086.0
,,,1.518.487,2.438.216,(2.600.509),1.356.194,1518487.0,2438216.0,-2600509.0,1356194.0
