row_label_raw,row_label_full,Trụ sở đăng ký,Tầng 1 (Tầng trệt) và Tầng 2 Toà nhà Sailing Tower,numeric__Tầng 1 (Tầng trệt) và Tầng 2 Toà nhà Sailing Tower
Trụ sở đăng ký,Trụ sở đăng ký,Trụ sở đăng ký,"Số 111A Pasteur, Phường Bến Nghé, Quận 1",
Trụ sở đăng ký,Trụ sở đăng ký,Trụ sở đăng ký,"Thành phố Hồ Chí Minh, Việt Nam",
