row_label_raw,row_label_full,col_0,Cho vaykhách hàngTriệu VND,Mua nợTriệu VND,Chứng khoánđầu tư (*)Triệu VND,Tiền gửi vàcho vay cácTCTDkhác (**)Triệu VND,Tổng cộngTriệu VND,numeric__Cho vaykhách hàngTriệu VND,numeric__Mua nợTriệu VND,numeric__Chứng khoánđầu tư (*)Triệu VND,numeric__Tiền gửi vàcho vay cácTCTDkhác (**)Triệu VND,numeric__Tổng cộngTriệu VND
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,243.146.729,15.639,48.693.798,67.345.415,359.201.581,243146729.0,15639.0,48693798.0,67345415.0,359201581.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,14.824.225,856,-,-,14.825.081,14824225.0,856.0,,,14825081.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,2.479.317,-,42.380,-,2.521.697,2479317.0,,42380.0,,2521697.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,3.697.136,-,-,-,3.697.136,3697136.0,,,,3697136.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,2.198.138,-,-,-,2.198.138,2198138.0,,,,2198138.0
,,,266.345.545,16.495,48.736.178,67.345.415,382.443.633,266345545.0,16495.0,48736178.0,67345415.0,382443633.0
