row_label_raw,row_label_full,col_0,Sản xuất và kinh doanh thép VND,Nông nghiệp VND,Bất động sản VND,Loại trừ VND,Hợp nhất VND,numeric__Sản xuất và kinh doanh thép VND,numeric__Nông nghiệp VND,numeric__Bất động sản VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,,,,,
Tải sản của bộ phận,Tại ngày 31 tháng 12 năm 2022 > Tải sản của bộ phận,Tải sản của bộ phận,164.480.959.635.592,5.494.788.455.690,8.245.189.656.011,(7.885.416.110.161),170.335.521.637.132,164480959635592.0,5494788455690.0,8245189656011.0,-7885416110161.0,170335521637132.0
Nợ phải trả của bộ phận,Tại ngày 31 tháng 12 năm 2022 > Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,78.026.736.749.444,2.056.900.663.753,1.804.693.949.761,(7.665.749.341.609),74.222.582.021.349,78026736749444.0,2056900663753.0,1804693949761.0,-7665749341609.0,74222582021349.0
Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,Cho năm kết thúc ngày 31 tháng 12 năm 2022,,,,,
Chi tiêu vốn,Cho năm kết thúc ngày 31 tháng 12 năm 2022 > Chi tiêu vốn,Chi tiêu vốn,17.460.454.673.944,396.376.468.893,42.829.766.060,(12.156.261.861),17.887.504.647.036,17460454673944.0,396376468893.0,42829766060.0,-12156261861.0,17887504647036.0
Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư,Cho năm kết thúc ngày 31 tháng 12 năm 2022 > Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư,Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư,6.092.405.371.501,591.513.520.660,59.771.149.460,(30.860.349.213),6.712.829.692.408,6092405371501.0,591513520660.0,59771149460.0,-30860349213.0,6712829692408.0
Khẩu hao tài sản cố định vô hình,Cho năm kết thúc ngày 31 tháng 12 năm 2022 > Khẩu hao tài sản cố định vô hình,Khẩu hao tài sản cố định vô hình,27.376.539.849,477.790.624,36.653.226,1.324.303.438,29.215.287.137,27376539849.0,477790624.0,36653226.0,1324303438.0,29215287137.0
Phân bổ chi phí đất trả trước dài hạn,Cho năm kết thúc ngày 31 tháng 12 năm 2022 > Phân bổ chi phí đất trả trước dài hạn,Phân bổ chi phí đất trả trước dài hạn,55.008.790.769,-,-,(1.543.960.392),53.464.830.377,55008790769.0,,,-1543960392.0,53464830377.0
