row_label_raw,row_label_full,Thuế giá trị gia tăng > Thuế giá trị gia tănghàng nhập khẩu,1/1/2023 > Số phải thuVND > 425.650.100 > 478.701.807,1/1/2023 > Số phải nộpVND > 189.078.699.212 > 1.672.802.467,Số phải nộp/bù trừvới thuế đượckhẩu trừ trongnămVND > 953.749.054.868 > 6.379.599.691.122,Số đã nộptrong nămVND > (1.098.200.375.338) > (6.353.093.926.868),Biến độngkhácVND > -,Thanh lýcông ty conVND > (8.097.924) > -,31/12/2023 > Số phải thuVND > 425.650.100 > 478.701.807,31/12/2023 > Số phải nộpVND > 44.619.280.818 > 28.178.566.721,numeric__1/1/2023 > Số phải thuVND > 425.650.100 > 478.701.807,numeric__1/1/2023 > Số phải nộpVND > 189.078.699.212 > 1.672.802.467,numeric__Số phải nộp/bù trừvới thuế đượckhẩu trừ trongnămVND > 953.749.054.868 > 6.379.599.691.122,numeric__Số đã nộptrong nămVND > (1.098.200.375.338) > (6.353.093.926.868),numeric__Biến độngkhácVND > -,numeric__Thanh lýcông ty conVND > (8.097.924) > -,numeric__31/12/2023 > Số phải thuVND > 425.650.100 > 478.701.807,numeric__31/12/2023 > Số phải nộpVND > 44.619.280.818 > 28.178.566.721
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,-,895.394.065,144.947.106.440,(143.330.120.885),-,-,-,2.512.379.620,,895394065.0,144947106440.0,-143330120885.0,,,,2512379620.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,8.288.807,-,392.633.951.384,(393.048.354.576),-,-,422.691.999,-,8288807.0,,392633951384.0,-393048354576.0,,,422691999.0,
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,76.689.115.718,419.965.032.555,1.073.551.888.059,(559.992.514.733),(21.937.271.877),(3.930.711.619),6.302.813.103,837.270.119.770,76689115718.0,419965032555.0,1073551888059.0,-559992514733.0,-21937271877.0,-3930711619.0,6302813103.0,837270119770.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,-,21.485.150.077,177.372.385.284,(170.538.547.397),-,-,26.084.559,28.345.072.523,,21485150077.0,177372385284.0,-170538547397.0,,,26084559.0,28345072523.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,22.162.984.369,3.069.230.582,79.029.727.254,(59.362.812.210),-,(209.949.809),3.526.753.648,3.889.965.096,22162984369.0,3069230582.0,79029727254.0,-59362812210.0,,-209949809.0,3526753648.0,3889965096.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,10.163.002.000,69.217.418.116,(78.934.929.973),-,-,-,445.490.143,,10163002000.0,69217418116.0,-78934929973.0,,,,445490143.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,396.427.662,5.606.700,102.616.845.607,(102.742.123.585),-,-,516.098.940,-,396427662.0,5606700.0,102616845607.0,-102742123585.0,,,516098940.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,9.068.480,2.072.674.323,114.254.368.264,(116.180.085.533),-,-,5.694.368,143.582.942,9068480.0,2072674323.0,114254368264.0,-116180085533.0,,,5694368.0,143582942.0
,,,100.170.236.943,648.407.591.981,9.486.972.436.398,(9.075.423.791.098),(21.937.271.877),(4.148.759.352),11.704.488.524,945.404.457.633,100170236943.0,648407591981.0,9486972436398.0,-9075423791098.0,-21937271877.0,-4148759352.0,11704488524.0,945404457633.0
