row_label_raw,row_label_full,col_0,2017 > Giá trị VND,2017 > Dự phòng VND,2016 > Giá trị VND,2016 > Dự phòng VND,numeric__2017 > Giá trị VND,numeric__2017 > Dự phòng VND,numeric__2016 > Giá trị VND,numeric__2016 > Dự phòng VND
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",41.089.805.411,-,38.474.901.490,-,41089805411.0,,38474901490.0,
Khác,Khác,Khác,8.028.765.000,(8.000.000.000),8.028.765.000,(8.000.000.000),8028765000.0,-8000000000.0,8028765000.0,-8000000000.0
,,,49.118.570.411,(8.000.000.000),46.503.666.490,(8.000.000.000),49118570411.0,-8000000000.0,46503666490.0,-8000000000.0
