row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
v) Có tức nhận được,v) Có tức nhận được,v) Có tức nhận được,v) Có tức nhận được,v) Có tức nhận được,,
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty Cổ phần Bia Sài Gòn - Phủ Lý,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Phủ Lý,Công ty Cổ phần Bia Sài Gòn - Phủ Lý,12.230.750.000,4.892.300.000,12230750000.0,4892300000.0
Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,10.579.500.000,10.579.500.000,10579500000.0,10579500000.0
Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty liên kết > Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,1.591.200.000,-,1591200000.0,
Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,Công ty liên kết > Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,6.983.307.000,6.692.500.000,6983307000.0,6692500000.0
Công ty TNHH Trung Tâm Mê Linh,Công ty liên kết > Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,26.431.342.966,-,26431342966.0,
Công ty TNHH Crown Sài Gòn,Công ty liên kết > Công ty TNHH Crown Sài Gòn,Công ty TNHH Crown Sài Gòn,146.158.925.378,64.947.951.667,146158925378.0,64947951667.0
Công ty TNHH Bao bì Samínguel Phú Thọ,Công ty liên kết > Công ty TNHH Bao bì Samínguel Phú Thọ,Công ty TNHH Bao bì Samínguel Phú Thọ,7.962.500.000,3.893.750.000,7962500000.0,3893750000.0
Công ty Cổ phần Bia Sài Gòn - Bình Tây,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Bình Tây,Công ty Cổ phần Bia Sài Gòn - Bình Tây,31.831.553.660,12.540.300.000,31831553660.0,12540300000.0
