row_label_raw,row_label_full,Dự phòng phải thu ngắn hạn của khách hàng (Thuyết minh 5) > Dự phòng trả trước ngắn hạn cho người bán (Thuyết minh 6) > Dự phòng phải thu ngắn hạn khác (Thuyết minh 7(a)) > Dự phòng tài sản thiếu chờ xử lý (Thuyết minh 9),2017 > Giá gốc VND > 9.676.177.624 > 141.522.563 > 23.466.107.168 > 20.171.885.282,2017 > Giá trị có thể thu hồi VND > -,2017 > Dự phòng VND > (9.676.177.624) > (141.522.563) > (23.466.107.168) > (20.171.885.282),2017 > Thời gian quá hạn Ngày > Trên 1 năm,2016 > Giá gốc VND > 5.583.258.025 > 141.522.563 > 23.827.138.250 > 20.171.885.282,2016 > Giá trị có thể thu hồi VND > -,2016 > Dự phòng VND > (5.583.258.025) > (141.522.563) > (23.827.138.250) > (20.171.885.282),2016 > Thời gian quá hạn Ngày > Trên 1 năm,numeric__2017 > Giá gốc VND > 9.676.177.624 > 141.522.563 > 23.466.107.168 > 20.171.885.282,numeric__2017 > Giá trị có thể thu hồi VND > -,numeric__2017 > Dự phòng VND > (9.676.177.624) > (141.522.563) > (23.466.107.168) > (20.171.885.282),numeric__2017 > Thời gian quá hạn Ngày > Trên 1 năm,numeric__2016 > Giá gốc VND > 5.583.258.025 > 141.522.563 > 23.827.138.250 > 20.171.885.282,numeric__2016 > Giá trị có thể thu hồi VND > -,numeric__2016 > Dự phòng VND > (5.583.258.025) > (141.522.563) > (23.827.138.250) > (20.171.885.282),numeric__2016 > Thời gian quá hạn Ngày > Trên 1 năm
,,,53.455.692.637,-,(53.455.692.637),,49.846.178.702,-,(49.846.178.702),,53455692637.0,,-53455692637.0,,49846178702.0,,-49846178702.0,
(b) Dài hạn,(b) Dài hạn,(b) Dài hạn,2017,2017,2017,2017,2016,2016,2016,2016,2017.0,2017.0,2017.0,2017.0,2016.0,2016.0,2016.0,2016.0
(b) Dài hạn,(b) Dài hạn,(b) Dài hạn,Giá gốc VND,Giá trị có thể thu hồi VND,Dự phòng VND,Số ngày đáo hạn Ngày,Giá gốc VND,Giá trị có thể thu hồi VND,Dự phòng VND,Số ngày đáo hạn Ngày,,,,,,,,
Dự phòng đầu tư vào trái phiếu của Tập đoàn Công nghiệp tàu thuỷ Việt Nam (Thuyết minh 4(a)(ii)),(b) Dài hạn > Dự phòng đầu tư vào trái phiếu của Tập đoàn Công nghiệp tàu thuỷ Việt Nam (Thuyết minh 4(a)(ii)),Dự phòng đầu tư vào trái phiếu của Tập đoàn Công nghiệp tàu thuỷ Việt Nam (Thuyết minh 4(a)(ii)),20.868.879.905,-,(20.868.879.905),Trên 1 năm,20.868.879.905,-,(20.868.879.905),Trên 1 năm,20868879905.0,,-20868879905.0,,20868879905.0,,-20868879905.0,
Dự phòng phải thu dài hạn của khách hàng,(b) Dài hạn > Dự phòng phải thu dài hạn của khách hàng,Dự phòng phải thu dài hạn của khách hàng,4.917.049.815,-,(4.917.049.815),Trên 1 năm,5.472.127.344,-,(5.472.127.344),Trên 1 năm,4917049815.0,,-4917049815.0,,5472127344.0,,-5472127344.0,
Dự phòng phải thu về cho vay dài hạn,(b) Dài hạn > Dự phòng phải thu về cho vay dài hạn,Dự phòng phải thu về cho vay dài hạn,4.000.000.000,-,(4.000.000.000),Trên 1 năm,4.000.000.000,-,(4.000.000.000),Trên 1 năm,4000000000.0,,-4000000000.0,,4000000000.0,,-4000000000.0,
Dự phòng phải thu dài hạn khác (Thuyết minh 7(b)),(b) Dài hạn > Dự phòng phải thu dài hạn khác (Thuyết minh 7(b)),Dự phòng phải thu dài hạn khác (Thuyết minh 7(b)),49.118.570.411,41.118.570.411,(8.000.000.000),Trên 1 năm,46.348.696.299,38.348.696.299,(8.000.000.000),Trên 1 năm,49118570411.0,41118570411.0,-8000000000.0,,46348696299.0,38348696299.0,-8000000000.0,
,,,78.904.500.131,41.118.570.411,(37.785.929.720),,76.689.703.548,38.348.696.299,(38.341.007.249),,78904500131.0,41118570411.0,-37785929720.0,,76689703548.0,38348696299.0,-38341007249.0,
