row_label_raw,row_label_full,col_0,col_1,2017VND,2016VND,numeric__col_1,numeric__2017VND,numeric__2016VND
Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,Công ty liên kết > Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia Nước Giải khát Sài Gòn - Tây Đô,3.831.030.858,119.517.097.392,,3831030858.0,119517097392.0
Công ty TNHH Thủy Tinh Malaya Việt Nam,Công ty liên kết > Công ty TNHH Thủy Tinh Malaya Việt Nam,Công ty TNHH Thủy Tinh Malaya Việt Nam,Công ty TNHH Thủy Tinh Malaya Việt Nam,108.220.200,-,,108220200.0,
Công ty TNHH Bao bì Samiguel Phú Thọ,Công ty liên kết > Công ty TNHH Bao bì Samiguel Phú Thọ,Công ty TNHH Bao bì Samiguel Phú Thọ,Công ty TNHH Bao bì Samiguel Phú Thọ,185.116.800,107.008.000,,185116800.0,107008000.0
Công ty TNHH Sản xuất Rượu Cần Việt Nam,Công ty liên kết > Công ty TNHH Sản xuất Rượu Cần Việt Nam,Công ty TNHH Sản xuất Rượu Cần Việt Nam,Công ty TNHH Sản xuất Rượu Cần Việt Nam,-,1.855.700.000,,,1855700000.0
Công ty Cổ phần Bia Sài Gòn - Bình Tây,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Bình Tây,Công ty Cổ phần Bia Sài Gòn - Bình Tây,Công ty Cổ phần Bia Sài Gòn - Bình Tây,7.915.048.569,59.678.523.859,,7915048569.0,59678523859.0
Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,3.933.250.925,12.733.083.100,,3933250925.0,12733083100.0
Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,617.388.182,7.283.525.880,,617388182.0,7283525880.0
Công ty Cổ phần Bia Sài Gòn - Ninh Thuận,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Ninh Thuận,Công ty Cổ phần Bia Sài Gòn - Ninh Thuận,Công ty Cổ phần Bia Sài Gòn - Ninh Thuận,2.589.344.877,33.177.905.304,,2589344877.0,33177905304.0
Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,4.450.827.166,36.297.384.678,,4450827166.0,36297384678.0
Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,12.046.298.380,28.820.242.068,,12046298380.0,28820242068.0
Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty liên kết > Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,3.653.742.102,28.347.828.030,,3653742102.0,28347828030.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,,
Công ty Cổ phần Vận tải và Giao nhận Bia Sài gòn,Bên liên quan khác > Công ty Cổ phần Vận tải và Giao nhận Bia Sài gòn,Công ty Cổ phần Vận tải và Giao nhận Bia Sài gòn,Công ty Cổ phần Vận tải và Giao nhận Bia Sài gòn,17.949.417,-,,17949417.0,
,,,,60.734.014.976,405.682.889.005,,60734014976.0,405682889005.0
