row_label_raw,row_label_full,col_0,2017VND,2016VND(Trình bày lại – Thuyết minh 44),numeric__2017VND,numeric__2016VND(Trình bày lại – Thuyết minh 44)
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,662.818.389.348,566.126.076.445,662818389348.0,566126076445.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,404.303.468.506,221.199.924.457,404303468506.0,221199924457.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,86.312.950.068,156.011.523.718,86312950068.0,156011523718.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,53.987.623.398,20.085.738.933,53987623398.0,20085738933.0
Khác,Khác,Khác,2.334.633.127,7.711.320.370,2334633127.0,7711320370.0
,,,1.209.757.064.447,971.134.583.923,1209757064447.0,971134583923.0
