row_label_raw,row_label_full,col_0,2017VND,2016VND(Trình bày lại – Thuyết minh 44),numeric__2017VND,numeric__2016VND(Trình bày lại – Thuyết minh 44)
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,415.949.482.135,355.127.609.643,415949482135.0,355127609643.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,40.776.445.925,32.059.090.031,40776445925.0,32059090031.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,43.476.539.135,37.672.386.587,43476539135.0,37672386587.0
"Chi phí vật liệu, dụng cụ","Chi phí vật liệu, dụng cụ","Chi phí vật liệu, dụng cụ",12.990.107.606,12.349.220.976,12990107606.0,12349220976.0
Chi phí khác,Chi phí khác,Chi phí khác,422.782.222.735,343.702.719.495,422782222735.0,343702719495.0
,,,935.974.797.536,780.911.026.732,935974797536.0,780911026732.0
