row_label_raw,row_label_full,col_0,2017VND,2016VND(Trình bày lại – Thuyết minh 44),numeric__2017VND,numeric__2016VND(Trình bày lại – Thuyết minh 44)
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,5.248.509.369.102,5.395.301.012.939,5248509369102.0,5395301012939.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.571.080.669.900,1.390.903.406.074,1571080669900.0,1390903406074.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,625.353.451.649,632.464.161.880,625353451649.0,632464161880.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.543.568.917.242,2.331.825.527.941,2543568917242.0,2331825527941.0
Chi phí chung khác,Chi phí chung khác,Chi phí chung khác,500.989.752.000,363.504.938.887,500989752000.0,363504938887.0
,,,10.489.502.159.893,10.113.999.047.721,10489502159893.0,10113999047721.0
