row_label_raw,row_label_full,col_0,2017,2016(Trình bày lại – Thuyết minh 44),numeric__2017,numeric__2016(Trình bày lại – Thuyết minh 44)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),4.711.485.204.581,4.338.773.356.882,4711485204581.0,4338773356882.0
"Số trích quỹ khen thưởng, phúc lợi (VND) (*)","Số trích quỹ khen thưởng, phúc lợi (VND) (*)","Số trích quỹ khen thưởng, phúc lợi (VND) (*)",(277.761.723.609),(369.178.349.985),-277761723609.0,-369178349985.0
,,,4.433.723.480.972,3.969.595.006.897,4433723480972.0,3969595006897.0
Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),641.164.932,640.916.186,641164932.0,640916186.0
Lãi cơ bản trên mỗi cổ phiếu tính trên bình quân gia quyền của số phiếu phổ thông đang lưu hành (VND),Lãi cơ bản trên mỗi cổ phiếu tính trên bình quân gia quyền của số phiếu phổ thông đang lưu hành (VND),Lãi cơ bản trên mỗi cổ phiếu tính trên bình quân gia quyền của số phiếu phổ thông đang lưu hành (VND),6.915,6.194,6915.0,6194.0
