row_label_raw,row_label_full,col_0,Theo báo cáo trước đây VND,Trình bày lại VND,Số liệu trình bày lại VND,numeric__Theo báo cáo trước đây VND,numeric__Trình bày lại VND,numeric__Số liệu trình bày lại VND
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,19.389.038.176.140,(13.993.737.163.201),5.395.301.012.939,19389038176140.0,-13993737163201.0,5395301012939.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.440.162.367.017,(49.258.960.943),1.390.903.406.074,1440162367017.0,-49258960943.0,1390903406074.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,633.843.505.732,(1.379.343.852),632.464.161.880,633843505732.0,-1379343852.0,632464161880.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.294.642.444.456,37.183.083.485,2.331.825.527.941,2294642444456.0,37183083485.0,2331825527941.0
Chi phí chung khác,Chi phí chung khác,Chi phí chung khác,2.440.751.983.587,(2.077.247.044.700),363.504.938.887,2440751983587.0,-2077247044700.0,363504938887.0
,,,26.198.438.476.932,(16.084.439.429.211),10.113.999.047.721,26198438476932.0,-16084439429211.0,10113999047721.0
