row_label_raw,row_label_full,col_0,Số cuối năm,VND > Số đầu năm,numeric__Số cuối năm,numeric__VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,469.339.396,272.911.460,469339396.0,272911460.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,541.755.685.740,773.950.501.319,541755685740.0,773950501319.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),275.501.767.123,2.078.265.020,275501767123.0,2078265020.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,817.726.792.259,776.301.677.799,817726792259.0,776301677799.0
