row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước(Đã trình bày lại - Thuyết minh số 33),numeric__Năm nay,numeric__VNDNăm trước(Đã trình bày lại - Thuyết minh số 33)
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,9.311.261.949.710,8.879.889.224.469,9311261949710.0,8879889224469.0
"Trong đó:Xỉ măng, clinkerVữa xi măng xây dựng, gạch các loại, cát,vật liệu phụ và các dịch vụ","Trong đó:Xỉ măng, clinkerVữa xi măng xây dựng, gạch các loại, cát,vật liệu phụ và các dịch vụ","Trong đó:Xỉ măng, clinkerVữa xi măng xây dựng, gạch các loại, cát,vật liệu phụ và các dịch vụ",9.279.878.283.08931.383.666.621,8.857.193.496.12722.695.728.342,9.279878283089314e+23,8.857193496127227e+23
Các khoản giảm trừ doanh thuChiết khấu thương mại,Các khoản giảm trừ doanh thuChiết khấu thương mại,Các khoản giảm trừ doanh thuChiết khấu thương mại,(472.636.955.295)(472.636.955.295),(501.870.279.526)(501.870.279.526),,
Doanh thu thuần,Các khoản giảm trừ doanh thuChiết khấu thương mại > Doanh thu thuần,Doanh thu thuần,8.838.624.994.415,8.378.018.944.943,8838624994415.0,8378018944943.0
"Trong đó:Xỉ măng, clinkerVữa xi măng xây dựng, gạch các loại, cát,vật liệu phụ và các dịch vụ","Các khoản giảm trừ doanh thuChiết khấu thương mại > Trong đó:Xỉ măng, clinkerVữa xi măng xây dựng, gạch các loại, cát,vật liệu phụ và các dịch vụ","Trong đó:Xỉ măng, clinkerVữa xi măng xây dựng, gạch các loại, cát,vật liệu phụ và các dịch vụ",8.807.241.327.79431.383.666.621,8.355.323.216.60122.695.728.342,8.807241327794314e+23,8.355323216601227e+23
Trong đó:Doanh thu với bên khácDoanh thu với bên liên quan,Các khoản giảm trừ doanh thuChiết khấu thương mại > Trong đó:Doanh thu với bên khácDoanh thu với bên liên quan,Trong đó:Doanh thu với bên khácDoanh thu với bên liên quan,8.825.530.765.79213.094.228.623,8.317.327.963.52460.690.981.419,8.82553076579213e+23,8.317327963524606e+23
