row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước(Đã trình bày lại - Thuyết minh số 33),numeric__Năm nay,numeric__VNDNăm trước(Đã trình bày lại - Thuyết minh số 33)
Thu nhập khác,Thu nhập khác,Thu nhập khác,3.473.821.039,11.522.979.635,3473821039.0,11522979635.0
Thu nhập từ thanh lý tài sản,Thu nhập từ thanh lý tài sản,Thu nhập từ thanh lý tài sản,1.619.435.571,2.621.812.186,1619435571.0,2621812186.0
Khác,Khác,Khác,1.854.385.468,8.901.167.449,1854385468.0,8901167449.0
Chi phí khác,Chi phí khác,Chi phí khác,(16.583.616.013),(1.293.976.038),-16583616013.0,-1293976038.0
Khác,Khác,Khác,(16.583.616.013),(1.293.976.038),-16583616013.0,-1293976038.0
(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(13.109.794.974),10.229.003.597,-13109794974.0,10229003597.0
