row_label_raw,row_label_full,col_0,2020Nghìn VND,2019Nghìn VND,numeric__2020Nghìn VND,numeric__2019Nghìn VND
Phí quyền chọn mua,Phí quyền chọn mua,Phí quyền chọn mua,406.473.000,-,406473000.0,
Thanh toán chi phí lãi vay trước đây từ thỏa thuận dàn xếp vụ kiện tại trọng tài quốc tế,Thanh toán chi phí lãi vay trước đây từ thỏa thuận dàn xếp vụ kiện tại trọng tài quốc tế,Thanh toán chi phí lãi vay trước đây từ thỏa thuận dàn xếp vụ kiện tại trọng tài quốc tế,-,809.725.000,,809725000.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,187.623.389,78.308.024,187623389.0,78308024.0
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,52.304.346,39.037.312,52304346.0,39037312.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,81.613,4.609.924,81613.0,4609924.0
,,,646.482.348,931.680.260,646482348.0,931680260.0
