row_label_raw,row_label_full,col_0,31/12/2020Nghìn VND,1/1/2020Nghìn VND,numeric__31/12/2020Nghìn VND,numeric__1/1/2020Nghìn VND
Tiền mặt,Tiền mặt,Tiền mặt,229.529,90.493,229529.0,90493.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,696.047.057,941.356.463,696047057.0,941356463.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,9.653.700,-,9653700.0,
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,56.000.000,781.757.650,56000000.0,781757650.0
,,,761.930.286,1.723.204.606,761930286.0,1723204606.0
