row_label_raw,row_label_full,col_0,31/12/2020Nghìn VND,1/1/2020Nghìn VND,numeric__31/12/2020Nghìn VND,numeric__1/1/2020Nghìn VND
Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,10.218.664.742,9.538.080.318,10218664742.0,9538080318.0
Khoản đến hạn trả trong vòng 12 tháng(Thuyết minh 20(a)),Khoản đến hạn trả trong vòng 12 tháng(Thuyết minh 20(a)),Khoản đến hạn trả trong vòng 12 tháng(Thuyết minh 20(a)),(998.222.222),(4.568.426.661),-998222222.0,-4568426661.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,9.220.442.520,4.969.653.657,9220442520.0,4969653657.0
