row_label_raw,row_label_full,col_0,2020Nghìn VND,2019Nghìn VND,numeric__2020Nghìn VND,numeric__2019Nghìn VND
(Lỗ)/lợi nhuận trước thuế,(Lỗ)/lợi nhuận trước thuế,(Lỗ)/lợi nhuận trước thuế,(96.210.839),465.786.343,-96210839.0,465786343.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,(19.242.167),93.157.269,-19242167.0,93157269.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,7.151.662,21.340.103,7151662.0,21340103.0
Uu đãi thuế,Uu đãi thuế,Uu đãi thuế,-,(32.286.329),,-32286329.0
Ảnh hưởng của mức thuế suất khác áp dụng đối với công ty con,Ảnh hưởng của mức thuế suất khác áp dụng đối với công ty con,Ảnh hưởng của mức thuế suất khác áp dụng đối với công ty con,7.635.516,1.762.922,7635516.0,1762922.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(259.616.241),-,-259616241.0,
Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,(4.225.330),10.196.118,-4225330.0,10196118.0
Biến động chênh lệch tạm thời,Biến động chênh lệch tạm thời,Biến động chênh lệch tạm thời,120.294.763,19.222.445,120294763.0,19222445.0
,,,(148.001.797),113.392.528,-148001797.0,113392528.0
