row_label_raw,row_label_full,col_0,2020Nghìn VND,2019Nghìn VND,numeric__2020Nghìn VND,numeric__2019Nghìn VND
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,51.790.958,352.393.815,51790958.0,352393815.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,(12.594.995),-,-12594995.0,
Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,39.195.963,352.393.815,39195963.0,352393815.0
