row_label_raw,row_label_full,col_0,2020,2020_1,2019,2019_1,numeric__2020,numeric__2020_1,numeric__2019,numeric__2019_1
,,,Số cổ phiếu,Nghìn VND,Số cổ phiếu,Nghìn VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,989.239.878,9.892.398.780,899.309.122,8.993.091.220,989239878.0,9892398780.0,899309122.0,8993091220.0
Phát hành cổ phiếu thường trong năm,Phát hành cổ phiếu thường trong năm,Phát hành cổ phiếu thường trong năm,-,-,89.930.756,899.307.560,,,89930756.0,899307560.0
Phát hành cổ phiếu phổ thông trong năm (*),Phát hành cổ phiếu phổ thông trong năm (*),Phát hành cổ phiếu phổ thông trong năm (*),109.915.542,1.099.155.420,-,-,109915542.0,1099155420.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.099.155.420,10.991.554.200,989.239.878,9.892.398.780,1099155420.0,10991554200.0,989239878.0,9892398780.0
