row_label_raw,row_label_full,col_0,31/12/2017VND,31/12/2016VND,numeric__31/12/2017VND,numeric__31/12/2016VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
Chi phí xây dựng cơ bản dở dang (i),Các khoản phải thu > Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),453.769.885.115,410.115.191.737,453769885115.0,410115191737.0
Phải thu từ chuyển nhượng trái phiếu,Các khoản phải thu > Phải thu từ chuyển nhượng trái phiếu,Phải thu từ chuyển nhượng trái phiếu,-,330.600.000.000,,330600000000.0
Tài sản gán nợ chưa chuyển quyền sở hữu,Các khoản phải thu > Tài sản gán nợ chưa chuyển quyền sở hữu,Tài sản gán nợ chưa chuyển quyền sở hữu,203.357.565.386,350.750.147.793,203357565386.0,350750147793.0
Phải thu từ Ngân hàng Phát triển Việt Nam –chi nhánh Đắk Lắk – Đắk Nông,Các khoản phải thu > Phải thu từ Ngân hàng Phát triển Việt Nam –chi nhánh Đắk Lắk – Đắk Nông,Phải thu từ Ngân hàng Phát triển Việt Nam –chi nhánh Đắk Lắk – Đắk Nông,-,999.100.000,,999100000.0
Đặt cọc thuê nhà và ký quỹ hoạt động khác,Các khoản phải thu > Đặt cọc thuê nhà và ký quỹ hoạt động khác,Đặt cọc thuê nhà và ký quỹ hoạt động khác,25.924.774.595,21.989.305.334,25924774595.0,21989305334.0
Các khoản phải thu khác,Các khoản phải thu > Các khoản phải thu khác,Các khoản phải thu khác,172.359.853.357,297.190.279.913,172359853357.0,297190279913.0
,,,855.412.078.453,1.411.644.024.777,855412078453.0,1411644024777.0
"Các khoản lãi, phí phải thu","Các khoản phải thu > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",943.998.088.252,799.033.167.908,943998088252.0,799033167908.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,,
Chi phí chờ phân bổ,Tài sản Có khác > Chi phí chờ phân bổ,Chi phí chờ phân bổ,87.425.004.921,75.836.262.078,87425004921.0,75836262078.0
"Vật liệu, công cụ lao động","Tài sản Có khác > Vật liệu, công cụ lao động","Vật liệu, công cụ lao động",6.223.170.079,7.566.746.334,6223170079.0,7566746334.0
"Tài sản gán nợ đã chuyển quyền sở hữu, đang chờ xử lý (ii)","Tài sản Có khác > Tài sản gán nợ đã chuyển quyền sở hữu, đang chờ xử lý (ii)","Tài sản gán nợ đã chuyển quyền sở hữu, đang chờ xử lý (ii)",213.275.478.121,141.087.024.193,213275478121.0,141087024193.0
,,,306.923.653.121,224.490.032.605,306923653121.0,224490032605.0
Dự phòng rủi ro cho các tài sản Có nội bảng khác (iii),Tài sản Có khác > Dự phòng rủi ro cho các tài sản Có nội bảng khác (iii),Dự phòng rủi ro cho các tài sản Có nội bảng khác (iii),(4.800.000.000),(5.499.370.000),-4800000000.0,-5499370000.0
,,,2.101.533.819.826,2.429.667.855.290,2101533819826.0,2429667855290.0
