row_label_raw,row_label_full,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,5.467.743.106.932,3.964.326.980.485,numeric__Thu nhập lãi và các khoản thu nhập tương tự nhận được,numeric__5.467.743.106.932,numeric__3.964.326.980.485
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(2.945.790.200.830),(2.078.347.347.523),,-2945790200830.0,-2078347347523.0
03,03,03,Thu nhập từ hoạt động dịch vụ nhận được,188.938.479.844,97.511.130.746,,188938479844.0,97511130746.0
04,04,04,"Chênh lệch số tiền thực thu từ hoạt động kinh doanh ngoại tệ, vàng và chứng khoán",154.603.214.237,(10.459.170.551),,154603214237.0,-10459170551.0
05,05,05,(Chi phí)/thu nhập khác,(76.199.399.459),22.808.175.343,,-76199399459.0,22808175343.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đáp bằng nguồn dự phòng rủi ro",6.267.388.988,48.926.813.921,,6267388988.0,48926813921.0
07,07,07,Tiền chi trả cho nhân viên và hoạt động quản lý,(1.293.768.102.671),(1.006.620.200.892),,-1293768102671.0,-1006620200892.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(184.648.811.590),(110.503.309.091),,-184648811590.0,-110503309091.0
